"shapeid","OBJECTID","ILCEKN","ILCE_ADI","KIMLIKNO","AD","YAKA","KARAR_NO","KARAR_TARI","GLOBALID","CREATED_US","CREATED_DA","LAST_EDITE","LAST_EDI_1","TANITIMKOD","SHAPE_Leng","SHAPE_Area","area","perimeter" 
"864.0","865","1327","12","99145","BALAT","2","NULL","1899-12-30","{0739960E-52E1-4F21-9A77-530358DD59E1}","NULL","NULL","NULL","NULL","88","3689.11279821","405480.692324","4.3407470570855367e-05","0.03809125156921853"
"865.0","866","2048","33","191985","BOYALIK","2","NULL","NULL","{D7284F34-C5B8-4536-B078-E53C1EBFEC4E}","NULL","NULL","NULL","NULL","17","28747.6300427","27164342.5494","0.00291844591276913","0.2958510357304452"
"866.0","867","1659","30","191953","DOÐANCILI","1","NULL","NULL","{56966CC2-0031-47A4-8806-33E705572D4F}","NULL","NULL","NULL","NULL","53","19771.3211631","15463253.1424","0.0016590326093819385","0.20069073028908302"
"867.0","868","2048","33","191977","TAYAKADIN","2","NULL","NULL","{C2563675-D0E7-4F12-8EC0-C9590E42C667}","NULL","NULL","NULL","NULL","13","32273.436887","35262763.128","0.00378770587121835","0.3328049086296789"
"868.0","869","1325","11","191749","ÝHSANÝYE","2","NULL","NULL","{7DD77DF0-E9CC-4A10-A361-D9CB44DCDDF8}","NULL","NULL","NULL","NULL","27","11246.9118427","4961707.04852","0.0005328169432914365","0.11676355824248273"
"869.0","870","1708","25","98668","MÝMAR SÝNAN","1","NULL","1899-12-30","{0F8FF39B-E07E-4531-B62F-515744335280}","NULL","NULL","NULL","NULL","59","4384.81777031","507210.25284","5.42946510222464e-05","0.045865603855296144"
"870.0","871","1604","21","40683","BAHÇEKÖY YENÝMAHALLE","2","NULL","1899-12-30","{78F6721E-C926-4CF6-9A03-6B6D871410BB}","NULL","NULL","TERDEM","2017-03-15","5","9303.25276012","1439376.84476","0.00015443899224010238","0.09545165271397173"
"871.0","872","2053","38","181518","AÞIK VEYSEL","2","69419","2014-12-29","{8344CEA9-9A13-4C7D-B56F-668E9A68065F}","NULL","NULL","NULL","NULL","54","4663.40877671","839730.758971","8.992889138426108e-05","0.048837899617417274"
"872.0","873","1327","12","40338","TAYA HATUN","2","NULL","1899-12-30","{A092E562-24B7-4DFA-ACF9-A2DB20949E1D}","NULL","NULL","NULL","NULL","121","967.948821875","51364.2746891","5.497306801771629e-06","0.009926632303116497"
"873.0","874","1835","20","40644","ÇINARDERE","1","NULL","1899-12-30","{D5DCEE38-4AC6-4624-BBAD-D4C10B4D4973}","NULL","NULL","TERDEM","2018-01-15","6","5919.80370042","1159552.84342","0.00012389759604047867","0.06233238763551889"
"874.0","875","1659","30","191965","ORUÇOÐLU","1","NULL","NULL","{422CC8C0-4A14-4FFE-9C02-186C09769660}","NULL","NULL","TERDEM","2018-01-15","59","28440.4651891","22083002.5697","0.0023652124399404784","0.29681972860507416"
"875.0","876","1823","18","40588","KARTALTEPE","2","NULL","1899-12-30","{3E4D18C1-AC4B-42FE-9D85-06AA2315A157}","NULL","NULL","TERDEM","2018-01-19","16","6388.43075567","841109.365203","9.000047259632993e-05","0.06705461972385961"
"876.0","877","1708","25","98667","KÜÇÜKÇAMLICA","1","NULL","1899-12-30","{A81ADFCA-11DA-4D7F-820C-F4EC231DC955}","NULL","NULL","TERDEM","2018-01-18","58","6766.76230747","2437436.55187","0.00026088775643984263","0.07218804881089107"
"877.0","878","1604","21","40669","KOCATAÞ","2","NULL","1899-12-30","{B79C9329-A3D9-4900-8F4D-D4B53B538544}","NULL","NULL","TERDEM","2018-01-15","0","9689.7693514","1977395.94623","0.00021215614583525166","0.10096245555108492"
"878.0","879","1604","21","40667","KAZIM KARABEKÝR PAÞA","2","NULL","1899-12-30","{E7E02C7E-9F70-4323-8D89-D063AB2A804D}","NULL","NULL","TERDEM","2018-01-15","0","10667.7625974","5294823.7967","0.000568050900255912","0.10997448359727412"
"879.0","880","1604","21","40670","MADEN","2","NULL","1899-12-30","{EAC6794F-7B0E-4782-90EA-C602D1E22D53}","NULL","NULL","TERDEM","2018-01-15","0","10320.0299849","3991544.49772","0.0004282958132080239","0.10995360862837084"
"880.0","881","1852","24","40736","NAMIK KEMAL","1","NULL","1899-12-30","{8019C168-E728-437C-84FD-2C2CE626A86A}","NULL","NULL","TERDEM","2018-01-18","2","3683.34222962","805939.003615","8.627019326468144e-05","0.03927582462005837"
"881.0","882","1604","21","40671","SARIYER MERKEZ","2","NULL","1899-12-30","{D3B1162A-000D-497A-80A3-EE49BC0BECB3}","NULL","NULL","TERDEM","2018-01-15","0","8509.01662745","1371215.63652","0.00014711053154314868","0.08950537793744263"
"882.0","883","1604","21","191779","ZEKERÝYAKÖY","2","NULL","NULL","{51BDB4AD-9D6D-456F-93A6-23BF18622721}","NULL","NULL","TERDEM","2018-01-15","8","19872.1031577","11683160.9315","0.0012539633891037738","0.20801922683226426"
"883.0","884","1604","21","191777","USKUMRUKÖY","2","NULL","NULL","{77894C72-1D34-4C07-A7D5-94B29CB3083C}","NULL","NULL","TERDEM","2018-01-15","7","24681.6417706","15901764.9238","0.0017072361056307273","0.257617327723412"
"884.0","885","1604","21","40660","ÇAMLITEPE","2","NULL","1899-12-30","{E8B15050-B8B5-40F1-A560-158BC27B4263}","NULL","NULL","TERDEM","2018-01-15","0","4779.03193709","1457991.06501","0.00015632917904895294","0.04986127637431119"
"885.0","886","1449","17","40554","ATALAR","1","NULL","1899-12-30","{198DDB54-FA8B-41DD-8665-9D0894D1B8A3}","NULL","NULL","MAKS","2017-12-29","1","4381.50122937","1120155.83968","0.00011970012008077902","0.0453294156943359"
"886.0","887","1604","21","40676","RUMELÝ HÝSARI","2","NULL","1899-12-30","{C84695A7-C2F5-42DA-9E30-7C60A093499A}","NULL","NULL","TERDEM","2018-01-22","0","4824.01382118","949442.253008","0.00010173173382099776","0.051375002708937446"
"887.0","888","1852","24","98699","NECÝP FAZIL","1","NULL","1899-12-30","{4B1DDCC0-FE06-44B6-8FC4-645C6B0883DF}","NULL","NULL","TERDEM","2018-01-15","30","6103.06558172","1623550.29245","0.00017378991708483227","0.06273628309616625"
"888.0","889","1449","17","40560","GÜMÜÞPINAR","1","NULL","1899-12-30","{B64FDD8C-6A29-433B-855C-83D516D72FD3}","NULL","NULL","MAKS","2017-12-29","7","5754.32917001","1165677.30546","0.0001245967308705076","0.06014173948558511"
"889.0","890","1449","17","40572","YUKARI","1","NULL","1899-12-30","{D29D2D5F-B91D-4978-A07B-BAAD92598BFF}","NULL","NULL","MAKS","2017-12-29","19","2590.52207404","328237.898821","3.506892687710206e-05","0.02606448551325159"
"890.0","891","1449","17","40558","ÇAVUÞOÐLU","1","NULL","1899-12-30","{6A78E71A-3AF3-4F74-AD51-8FBBA7EADFFB}","NULL","NULL","MAKS","2017-12-29","5","5101.01656592","1372585.72687","0.00014664807531517","0.0525119498613433"
"891.0","892","1449","17","40573","YUNUS","1","NULL","1899-12-30","{68122811-C637-4ED0-A4CF-B8BBF5CAAC3D}","NULL","NULL","MAKS","2017-12-29","20","6145.63508678","1362116.28548","0.00014552809898304986","0.061271002026441555"
"892.0","893","1449","17","40562","KARLIKTEPE","1","NULL","1899-12-30","{613FC62B-07D6-4721-AA63-89C9CEA90ACD}","NULL","NULL","MAKS","2017-12-29","9","5597.22085399","1356270.78021","0.00014491627166535181","0.05818216697952529"
"893.0","894","1449","17","40559","ESENTEPE","1","NULL","1899-12-30","{F246A2D7-B0E7-4948-94B4-ECB6F2434FB2}","NULL","NULL","MAKS","2017-12-29","6","7586.10796507","2548083.96468","0.00027229727390931657","0.08256023337083593"
"894.0","895","1449","17","40570","YAKACIK YENÝ","1","S/80 Baþkanlýk Oluru","2006-01-06","{2AB04EB0-E704-48DD-9918-12FE8A5B6505}","NULL","NULL","MAKS","2017-12-29","17","4559.62521773","930047.855345","9.941571954641404e-05","0.048541639794669786"
"895.0","896","1449","17","40555","CEVÝZLÝ","1","NULL","1899-12-30","{0953D6B1-AC08-4CB6-9F9B-8CC799EE7497}","NULL","NULL","MAKS","2017-12-29","2","6361.52507459","1679417.32934","0.00017948396930478339","0.07186701628559654"
"896.0","897","1449","17","40569","UÐUR MUMCU","1","NULL","1899-12-30","{05D7DB64-9F32-47F8-A70B-91B9E5FB0A10}","NULL","NULL","MAKS","2017-12-29","16","5996.32614001","1764775.43742","0.00018866830998831574","0.059293302061854236"
"897.0","898","1449","17","40566","PETROL ÝÞ","1","NULL","1899-12-30","{0C9F9F14-FD76-4FD5-810B-FBCC70B5BF1A}","NULL","NULL","MAKS","2017-12-29","13","4584.70149383","1092415.3794","0.00011672281334540457","0.045970533138689"
"898.0","899","1449","17","40567","SOÐANLIK YENÝ","1","NULL","1899-12-30","{220C57D7-A0F9-44CC-9F65-7FFBF0BA63B6}","NULL","NULL","MAKS","2017-12-29","14","6844.76394737","1758306.6482","0.0001879349484852355","0.0751668558739267"
"899.0","900","1449","17","40563","KORDONBOYU","1","NULL","1899-12-30","{0A038460-9027-4831-839E-E1CF4D63429A}","NULL","NULL","MAKS","2017-12-29","10","13958.5720073","1865350.29169","0.00019928735980556667","0.1514463083618098"
"900.0","901","1449","17","40565","ORTA","1","NULL","1899-12-30","{0B378BB1-B3A6-4A45-9CCA-864A72EDA73C}","NULL","NULL","MAKS","2017-12-29","12","4424.33419351","1057186.13779","0.00011298619847366353","0.04577954977226239"
"901.0","902","1449","17","40556","CUMHURÝYET","1","NULL","1899-12-30","{B825A8D1-A97B-4085-BDEC-B539952BAE82}","NULL","NULL","MAKS","2017-12-29","3","5756.16989322","1478304.69896","0.00015797862192812318","0.05760407644611892"
"902.0","903","1449","17","40561","HÜRRÝYET","1","NULL","1899-12-30","{064E048B-53D3-4173-AA4C-625B705092CB}","NULL","NULL","MAKS","2017-12-29","8","7652.8598258","2582560.67523","0.00027597553105351835","0.07867826450264521"
"903.0","904","1449","17","40568","TOPSELVÝ","1","NULL","1899-12-30","{D4AE4550-49ED-4E7E-B490-BA4DE43CE38B}","NULL","NULL","MAKS","2017-12-29","15","4666.29557482","775150.124036","8.28270993906699e-05","0.046685740930613014"
"904.0","905","1449","17","40564","ORHANTEPE","1","NULL","1899-12-30","{F07FBAD5-8A3D-42D1-A08D-14D7C42B4859}","NULL","NULL","MAKS","2017-12-29","11","8819.21853258","2897413.61207","0.0003096280686349928","0.09511535141637731"
"905.0","906","1449","17","0","AYDOS DEVLET ORMANI","1","NULL","NULL","{64FE5FEE-47D6-45FD-BEBA-FC97EBDEC70A}","NULL","NULL","MAKS","2017-12-29","0","15296.3878544","6903201.33835","0.0007380692981087122","0.15638266776230564"
"906.0","907","1449","17","40571","YALI","1","NULL","1899-12-30","{33956AFC-62EE-421D-9B62-C32694440916}","NULL","NULL","MAKS","2017-12-29","18","3239.8460324","528005.391625","5.641562654545851e-05","0.0318827464178198"
"907.0","908","1449","17","40557","YAKACIK ÇARÞI","1","NULL","1899-12-30","{4167406C-597C-4D4B-955D-8A2BC96DCAAC}","NULL","NULL","MAKS","2017-12-29","4","14033.5060894","3979740.90275","0.000425378451495817","0.14673505151938745"
"908.0","909","1823","18","40594","KEMALPAÞA","2","NULL","1899-12-30","{9EA010A1-19B7-4E7C-B972-E744F9E51903}","NULL","NULL","TERDEM","2018-01-15","18","2640.7810093","323268.628098","3.4590309724080726e-05","0.02757401526386252"
"909.0","910","1166","3","40199","ÞENLÝKKÖY","2","NULL","1899-12-30","{6763EEC5-F28B-4E5F-BB7E-E24BFBA80867}","NULL","NULL","TERDEM","2018-01-15","14","9635.74871345","3050625.8148","0.00032629823056140594","0.10018390285939259"
"910.0","911","2003","2","40153","YEÞÝLKENT","2","NULL","1899-12-30","{615F7078-D9F9-4A8A-AC1C-EDFDFF4F12AD}","TERDEM","2018-01-15","TERDEM","2018-01-15","9","12577.5366923","5068088.43847","0.0005425906601885799","0.1302388849682014"
"911.0","912","1823","18","40589","GÜLTEPE","2","NULL","1899-12-30","{B2DBABDD-42F5-4ADA-ABD8-FBB807EC8DA4}","NULL","NULL","TERDEM","2018-01-15","10","4133.38790143","669056.191042","7.158302480547718e-05","0.04142777818374804"
"912.0","913","2050","35","191991","ÞAMLAR","2","NULL","NULL","{70B316C6-8B9A-4B3F-B9F1-1184B0F0B124}","NULL","NULL","TERDEM","2018-02-16","2","20694.6682348","7077298.72248","0.000758586838287556","0.2195734038814279"
"912.1","913","2050","35","191991","ÞAMLAR","2","NULL","NULL","{70B316C6-8B9A-4B3F-B9F1-1184B0F0B124}","NULL","NULL","TERDEM","2018-02-16","2","20694.6682348","7077298.72248","0.000758586838287556","0.2195734038814279"
"913.0","914","1708","25","40790","CUMHURÝYET","1","NULL","1899-12-30","{68CF4504-7106-4A6C-AB6D-F37A65CF77FF}","NULL","NULL","TERDEM","2018-01-18","38","4324.50733007","856552.053108","9.167459313630388e-05","0.04620021012033584"
"914.0","915","1852","24","98692","ESENEVLER","1","NULL","1899-12-30","{301D55FB-31C8-4DCB-8F21-CE1CB91AAE68}","NULL","NULL","TERDEM","2018-01-18","23","4221.37222357","702781.965076","7.52195624045271e-05","0.0442037446109509"
"915.0","916","1708","25","40788","BULGURLU","1","NULL","1899-12-30","{6ED49FB9-B8BF-4C55-9A37-C8C4B7FCA6BF}","NULL","NULL","TERDEM","2018-01-18","39","4473.56060228","891340.27225","9.540846065192454e-05","0.0478918668529589"
"916.0","917","1708","25","40809","KISIKLI","1","NULL","1899-12-30","{C60AAFE7-089E-4CDD-8747-1D70C669FFDF}","NULL","NULL","TERDEM","2018-01-18","32","5673.97515524","1514999.59987","0.00016218008045143506","0.06187239433191514"
"917.0","918","2015","23","40723","ÝSTASYON","1","NULL","1899-12-30","{CAADE43D-3F18-4345-9E98-F4814B61DAF6}","NULL","NULL","TERDEM","2018-01-24","9","11232.6611354","5083768.79123","0.00054262759329049","0.1177927973920405"
"918.0","919","1739","26","40840","KAZLIÇEÞME","2","NULL","1899-12-30","{2F5E8E0E-8FFC-4DF2-A16E-9927CC4FF39F}","NULL","NULL","TERDEM","2018-01-19","10","12492.5217498","2197467.02055","0.00023510442827046063","0.12944737809856202"
"919.0","920","1886","6","40213","MURATPAÞA","2","NULL","1899-12-30","{21DDD16A-59D5-4199-B2ED-19AD30CCCE0B}","NULL","NULL","TERDEM","2018-01-17","7","3829.03488548","806921.16694","8.640718010610726e-05","0.03933983574443044"
"920.0","921","1604","21","40678","TARABYA","2","NULL","1899-12-30","{7AAC2EAC-9E97-4BD3-A217-D0721C23DD2E}","NULL","NULL","TERDEM","2018-01-24","0","12003.7890672","2544963.20988","0.0002728951504877841","0.1278446351365224"
"921.0","922","2050","35","40584","ÞAHÝNTEPE","2","NULL","1899-12-30","{9B02CDAD-3C6B-4BD4-BEE3-E10A631EFD75}","NULL","NULL","TERDEM","2018-01-19","32","17203.7169399","11564827.6718","0.001239026241933061","0.17714887953336186"
"922.0","923","1604","21","40668","KÝREÇBURNU","2","NULL","1899-12-30","{ED900BC5-16B8-478C-8B88-2305ACB8B14C}","NULL","NULL","TERDEM","2018-01-19","0","4953.21302186","661735.197528","7.096652620930399e-05","0.052575440377023865"
"923.0","924","2050","35","40597","GÜVERCÝNTEPE","2","NULL","1899-12-30","{A7D52BDC-E616-4243-9EC4-64D19F6AF7CB}","NULL","NULL","TERDEM","2018-01-15","30","11828.3635331","5927188.46338","0.000635040594943348","0.11964914201880425"
"924.0","925","1166","3","40189","YEÞÝLKÖY","2","NULL","1899-12-30","{AEEC17C6-A3BF-4E41-8C38-E5F985882CE2}","NULL","NULL","TERDEM","2018-01-22","13","19135.5311263","13220558.2448","0.001414103355386942","0.20014000989316008"
"925.0","926","1886","6","40207","ALTINTEPSÝ","2","NULL","1899-12-30","{7CACCA29-6309-4A86-8E70-8D589EE9BD4B}","NULL","NULL","TERDEM","2018-01-17","4","4929.84620783","1271526.75344","0.0001361387789984292","0.054258960677559594"
"926.0","927","1886","6","40212","KOCATEPE","2","NULL","1899-12-30","{51826649-4424-4B0D-ABA7-D2B41BD92B9D}","NULL","NULL","TERDEM","2018-01-17","8","5660.36552452","1730562.13977","0.0001853157816640305","0.057343782792853834"
"927.0","928","2051","36","40870","DEREAÐZI","2","NULL","1899-12-30","{FE77CE14-5304-4FF5-B17F-B27B40DAD3AD}","NULL","NULL","TERDEM","2018-01-22","6","15094.0655786","6598562.93048","0.000705708852024145","0.15966743276884282"
"928.0","929","1327","12","99130","YEDÝKULE","2","NULL","1899-12-30","{1B449E19-109C-480A-89F5-1DA2DAD26F41}","NULL","NULL","TERDEM","2018-01-19","73","5184.81253265","782028.568456","8.367310863377497e-05","0.05382568522266847"
"929.0","930","1886","6","40208","YENÝDOÐAN","2","NULL","1899-12-30","{6F466D8D-7AA5-4B8E-B3BF-5B2BF1EC910E}","NULL","NULL","TERDEM","2018-01-17","5","6050.75034892","837093.198347","8.962662479916617e-05","0.06257012510496646"
"930.0","931","1782","29","40848","FATÝH","2","NULL","1899-12-30","{733797A5-92E5-48B2-89B0-FBE6AA9526C2}","NULL","NULL","TERDEM","2018-01-22","5","10475.1519696","2013266.85863","0.00021546556286011764","0.11637531364705091"
"931.0","932","1782","29","40887","MÝMAR SÝNAN","2","NULL","1899-12-30","{96D621F2-F925-402D-892F-46BD32CEEF68}","NULL","NULL","TERDEM","2018-01-22","9","9526.9301484","2538543.18585","0.00027166466838934866","0.10222903757543869"
"932.0","933","1782","29","40845","ATATÜRK","2","NULL","1899-12-30","{0C2C157D-FC5B-4D3D-9BB2-E43571EF8528}","NULL","NULL","TERDEM","2018-01-22","2","5903.90463205","1235707.07613","0.00013223391954397812","0.06383476800710855"
"933.0","934","1604","21","40663","EMÝRGAN","2","NULL","1899-12-30","{3C20368F-1C67-4B40-824D-AF5A92EAC22A}","NULL","NULL","TERDEM","2018-01-24","0","8090.21101807","1332081.10406","0.00014276836645876756","0.0852682669776375"
"934.0","935","2050","35","40871","BAHÇEÞEHÝR 1. KISIM","2","NULL","1899-12-30","{C76EA734-F66D-4370-B637-315ACE9C6932}","NULL","NULL","TERDEM","2018-02-16","3","16161.8180147","8322753.13777","0.0008916565205936422","0.1640937306979748"
"935.0","936","2003","2","40148","CÝHANGÝR","2","NULL","1899-12-30","{193E83AB-D680-4AF9-8B6D-5021757679F9}","NULL","NULL","TERDEM","2018-02-16","4","8610.6247678","3812783.03888","0.00040788689034343406","0.09119626126316022"
"936.0","937","2053","38","181502","TURGUT ÖZAL","2","69419","2014-12-29","{4BD796D9-E739-46C0-8443-BAF029B60016}","NULL","NULL","TERDEM","2018-02-16","46","3556.17923869","648190.370929","6.935571320809686e-05","0.03812408562705899"
"937.0","938","2003","2","40150","MUSTAFA KEMALPAÞA","2","NULL","1899-12-30","{F703F361-F72D-4174-8CFB-E4FF2A461B10}","NULL","NULL","TERDEM","2018-02-16","6","3944.25896588","929574.146983","9.946252691861446e-05","0.03991678369830465"
"938.0","939","1166","3","40202","ATAKÖY 1. KISIM","2","NULL","1899-12-30","{47D58E18-976D-4F78-8818-DFCC095A8176}","NULL","NULL","TERDEM","2018-01-22","9","9878.77691422","709983.498447","7.593990733312239e-05","0.10489274112833885"
"939.0","940","2049","34","40793","ESATPAÞA","1","NULL","1899-12-30","{230AF608-606E-43CE-9809-291B04D8F552}","NULL","NULL","TERDEM","2018-02-09","62","4224.10391565","981179.050985","0.00010500198152385565","0.0428977122375569"
"940.0","941","2049","34","40816","ÖRNEK","1","NULL","1899-12-30","{E741DF8E-FD3F-4F62-8FAE-9AE49986FC06}","NULL","NULL","TERDEM","2018-02-09","64","4445.7139321","965201.283295","0.00010327950019473064","0.046420811800833316"
"941.0","942","1810","16","40545","NURTEPE","2","NULL","1899-12-30","{83D724F3-E36A-48B4-A1E2-2C08CBA3455B}","NULL","NULL","TERDEM","2018-01-18","11","4682.07638693","774163.253088","8.29329064799822e-05","0.04772367527706688"
"942.0","943","1663","22","40691","ESENTEPE","2","NULL","1899-12-30","{320286AF-D480-42E0-8185-AF278AEDEB62}","NULL","NULL","TERDEM","2018-01-18","7","8576.14537913","1561002.78394","0.00016722350699183153","0.08449965720631102"
"943.0","944","2050","35","40581","BAÞAKÞEHÝR","2","NULL","1899-12-30","{3DC58549-268D-47B8-9E81-66BB10B34EB6}","NULL","NULL","TERDEM","2018-01-18","29","14948.4267665","8129189.39278","0.0008712568157989153","0.14870353615818535"
"944.0","945","2050","35","40585","ZÝYA GÖKALP","2","NULL","1899-12-30","{3800B431-537C-4D88-95E0-3A4A0E26FB06}","NULL","NULL","TERDEM","2018-01-18","33","18845.8296852","14638381.1572","0.0015680926906043169","0.19417779526689477"
"945.0","946","2048","33","40907","SAZLIBOSNA","2","NULL","1899-12-30","{7843A978-DA96-4D63-BC72-B1B5554BD638}","NULL","NULL","TERDEM","2018-02-16","15","38602.5128654","17127537.5196","0.0018365857351909654","0.39292297062434955"
"945.1","946","2048","33","40907","SAZLIBOSNA","2","NULL","1899-12-30","{7843A978-DA96-4D63-BC72-B1B5554BD638}","NULL","NULL","TERDEM","2018-02-16","15","38602.5128654","17127537.5196","0.0018365857351909654","0.39292297062434955"
